episode,step,episodic_return,episode_length,elapsed_sec
612,30600,-50.0,50.0,751.7460889816284
613,30650,-50.0,50.0,753.0812520980835
614,30700,-50.0,50.0,754.470666885376
615,30750,-50.0,50.0,755.6716380119324
616,30800,-50.0,50.0,756.949889421463
617,30850,-50.0,50.0,758.2241477966309
618,30900,-50.0,50.0,759.4699068069458
619,30950,-50.0,50.0,760.7614579200745
620,31000,-50.0,50.0,761.9682991504669
621,31050,-50.0,50.0,763.1490342617035
622,31100,-50.0,50.0,764.4090211391449
623,31150,-50.0,50.0,765.7528114318848
624,31200,-50.0,50.0,766.9116313457489
625,31250,-50.0,50.0,768.1650133132935
626,31300,-50.0,50.0,769.4538104534149
627,31350,-50.0,50.0,770.7063894271851
628,31400,-50.0,50.0,772.0097243785858
629,31450,-50.0,50.0,773.3831205368042
630,31500,-50.0,50.0,774.5595726966858
631,31550,-50.0,50.0,775.8113172054291
632,31600,-50.0,50.0,777.2105445861816
633,31650,-50.0,50.0,778.402845621109
634,31700,-50.0,50.0,779.5718011856079
